api,lat,lon
03722078,33.776891,-118.244413
03722080,33.778001,-118.227312
03722086,33.776037,-118.132007
03722087,33.776036,-118.132028
03722088,33.760011,-118.181208
03722104,33.767326,-118.126356
03722173,33.788846,-118.244718
03722175,33.767437,-118.126282
03722176,33.767414,-118.126217
03722177,33.767239,-118.126042
03722178,33.767222,-118.125984
03722179,33.786589,-118.22597
03722180,33.786655,-118.225961
03722182,33.788852,-118.244632
03722183,33.790917,-118.237603
03722185,33.776003,-118.225302
03722187,34.075273,-118.377389
03722189,33.784055,-118.221609
03722191,33.784301,-118.221706
03722193,33.784307,-118.221539
03722194,33.784305,-118.221455
03722195,33.784307,-118.221374
03722199,34.026478,-118.10954
03722200,34.026498,-118.109924
03722206,33.776299,-118.253884
03722207,33.759908,-118.180805
03722216,33.77771,-118.254143
03722217,33.811071,-118.17449
03722218,33.811015,-118.174493
03722219,33.760042,-118.181361
03722220,33.759987,-118.181093
03722225,34.009301,-118.378006
03722230,33.778642,-118.254036
03722231,33.759903,-118.180844
03722232,33.753378,-118.158808
03722233,33.776295,-118.219345
03722234,34.00756,-118.373781
03722237,34.006924,-118.372585
03722238,34.002728,-118.375406
03722241,33.788475,-118.23202
03722242,33.787864,-118.226004
03722243,33.760022,-118.181266
03722247,33.807775,-118.305645
03722248,33.807619,-118.305646
03722249,33.809731,-118.302182
03722250,33.809689,-118.30214
03722251,33.809645,-118.302094
03722252,33.809771,-118.302237
03722253,33.809894,-118.30236
03722254,33.805975,-118.299311
03722255,33.806019,-118.299262
03722256,33.796955,-118.240819
03722258,33.798004,-118.246322
03722259,33.798071,-118.246328
03722260,33.798136,-118.246342
03722261,33.798207,-118.246336
03722267,34.007842,-118.37469
03722272,33.784587,-118.221898
03722273,33.787106,-118.226096
03722281,34.012341,-118.383903
03722282,33.77849,-118.206518
03722283,33.812755,-118.182488
03722284,33.805772,-118.170297
03722287,34.059776,-118.410619
03722288,33.760047,-118.181512
03722289,33.759885,-118.180811
03722301,34.31735,-118.508189
03722302,34.30633,-118.539412
03722303,34.380641,-118.50002
03722306,34.317598,-118.546736
03730436,33.749523,-118.21139
03730437,33.749467,-118.211348
03730438,33.74943,-118.21132
03730439,33.74943,-118.21132
03730446,33.998878,-118.363933
03730447,34.003086,-118.370572
03730448,34.010604,-118.376237
03730449,34.000728,-118.372076
03730451,33.766959,-118.22487
03730452,33.766993,-118.224888
03730453,33.79249,-118.14961
03730456,34.313493,-118.539779
03730458,33.759979,-118.182021
03730460,34.314788,-118.571823
03730461,33.997005,-118.362011
03730462,34.004689,-118.36979
03730463,34.010986,-118.383719
03730464,34.396137,-118.667338
03730465,34.396094,-118.667208
03730466,33.75996,-118.182117
03730471,34.31257,-118.560352
03730473,34.317786,-118.562599
03730476,33.771554,-118.242047
03730504,33.955222,-118.336898
03730508,33.792536,-118.149808
03730515,33.947891,-117.924394
03730516,33.947826,-117.923519
03730517,33.947894,-117.924413
03724313,0,0
03724314,34.328545,-118.591342
03724315,34.321484,-118.582352
03724316,34.47897,-118.598873
03724317,34.478981,-118.598795
03724318,34.478195,-118.603566
03724319,34.477334,-118.600584
03724320,34.321349,-118.582372
03724321,34.31783,-118.576714
03724322,34.395289,-118.501419
03724323,34.385991,-118.500147
03724325,34.386072,-118.494586
03724326,34.386566,-118.49464
03724327,34.386699,-118.495373
03724328,34.387236,-118.495768
03724329,34.387254,-118.496329
03726685,33.994773,-118.361333
03726686,33.991325,-118.359934
03726687,33.996045,-118.364372
03726688,33.995962,-118.364346
03726689,33.991283,-118.35993
03726691,33.944649,-118.060307
03726692,33.782264,-118.255714
03726693,33.782511,-118.255733
03726694,34.007835,-118.374182
03726695,34.005196,-118.36846
03726696,33.991839,-118.359993
03726697,33.991756,-118.359986
03726698,33.991797,-118.359993
03726699,34.009349,-118.375932
03726700,34.009297,-118.375912
03726701,34.009401,-118.375948
03726702,34.00778,-118.374176
03726703,33.782564,-118.255513
03726704,33.782346,-118.25572
03726705,33.782482,-118.255506
03722307,34.418857,-118.68335
03722309,34.305547,-118.539097
03722311,34.328731,-118.604172
03722313,34.373095,-118.498103
03722317,34.374814,-118.502444
03722318,34.376886,-118.499657
03722319,34.381321,-118.499027
03722320,34.419695,-118.683642
