CA Well Results [Active Wells only],,,,,,,,,,,,,,,,,,,,,,,,,,,
 County:Los Angeles 037,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
District #,Formatted API #,Operator Name,Operator Code,Field Name,Field Code,API #,Lease Name,Well #,Well Status,Pool WellTypes,Section,Township,Range,Base Meridian,Area Code,Area Name,Latitude,Longitude,GISSourceCode,DatumCode,BLMWell,DryHole,Directional,Hydraulically Fractured,SPUD Date,Completion Date,Abandoned Date
1,037-00255,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03700255,TVIC,86,I,OG,7,02S,14W,SB,00,Any Area,34.00649492,-118.3823524,gps,83,N,N,Y, ,,,
1,037-00258,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03700258,TVIC,203,I,OG,7,02S,14W,SB,00,Any Area,34.0077484,-118.3812991,gps,83,N,N,Y, ,,,
2,037-00263,"Thompson Oil Company, Inc.",T2305,Del Valle,198,03700263,Handy,4,I,WD,18,04N,17W,SB,06,Main,34.42853355,-118.6948041,gps,83,N,N,N, ,,,
1,037-00274,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700274,Jefferson,2,A,OG,1,02S,14W,SB,09,Jefferson,34.0263119,-118.2962051,gps,83,N,N,Y, ,,,
1,037-00275,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700275,Jefferson,3,A,OG,1,02S,14W,SB,09,Jefferson,34.02630928,-118.2962272,gps,83,N,N,Y, ,,,
1,037-00276,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700276,Jefferson,5,A,OG,1,02S,14W,SB,09,Jefferson,34.02631004,-118.2962736,gps,83,N,N,Y, ,,,
1,037-00277,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700277,Jefferson,8,A,OG,1,02S,14W,SB,09,Jefferson,34.02630445,-118.2963418,gps,83,N,N,Y, ,,,
1,037-00278,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700278,Jefferson,12,I,OG,1,02S,14W,SB,09,Jefferson,34.02630705,-118.2964342,gps,83,N,N,Y, ,,,
1,037-00279,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700279,Jefferson,14,A,OG,1,02S,14W,SB,09,Jefferson,34.0263033,-118.2964769,gps,83,N,N,Y, ,,,
1,037-00280,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700280,Jefferson,18,A,WF,1,02S,14W,SB,09,Jefferson,34.0263075,-118.2965752,gps,83,N,N,Y, ,,,
1,037-00281,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700281,Jefferson,19,A,OG,1,02S,14W,SB,09,Jefferson,34.02630631,-118.2966004,gps,83,N,N,Y, ,,,
1,037-00282,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700282,Jefferson,20,I,OG,1,02S,14W,SB,09,Jefferson,34.02630874,-118.2966259,gps,83,N,N,Y, ,,,
1,037-00283,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700283,Jefferson,23,A,WF,1,02S,14W,SB,09,Jefferson,34.02631273,-118.2966893,gps,83,N,N,Y, ,,,
1,037-00284,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700284,Jefferson,24,A,WF,1,02S,14W,SB,09,Jefferson,34.02631314,-118.2967145,gps,83,N,N,Y, ,,,
1,037-00285,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700285,Jefferson,25,A,OG,1,02S,14W,SB,09,Jefferson,34.02631292,-118.2967374,gps,83,N,N,Y, ,,,
1,037-00286,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700286,Fourth Avenue,5,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.03961892,-118.3208916,gps,83,N,N,Y, ,,,
1,037-00288,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700288,Fourth Avenue,7,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03962239,-118.3207986,gps,83,N,N,Y, ,,,
1,037-00290,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700290,Fourth Avenue,14,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.0396232,-118.3207766,gps,83,N,N,Y, ,,,
1,037-00291,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700291,Murphy,10,A,WF,2,02S,14W,SB,12,Murphy,34.03225911,-118.3127289,gps,83,N,N,Y, ,,,
1,037-00294,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700294,Jefferson,1,A,OG,1,02S,14W,SB,09,Jefferson,34.02630957,-118.2961806,gps,83,N,N,Y, ,,,
1,037-00295,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700295,Jefferson,4,A,OG,1,02S,14W,SB,09,Jefferson,34.02630707,-118.2962512,gps,83,N,N,Y, ,,,
1,037-00296,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700296,Jefferson,6,A,OG,1,02S,14W,SB,09,Jefferson,34.02630669,-118.2962956,gps,83,N,N,Y, ,,,
1,037-00297,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700297,Jefferson,7,A,OG,1,02S,14W,SB,09,Jefferson,34.02630708,-118.2963215,gps,83,N,N,Y, ,,,
1,037-00298,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700298,Jefferson,9,I,OG,1,02S,14W,SB,09,Jefferson,34.02630622,-118.296364,gps,83,N,N,Y, ,,,
1,037-00299,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700299,Jefferson,10,I,OG,1,02S,14W,SB,09,Jefferson,34.02630758,-118.2963882,gps,83,N,N,Y, ,,,
1,037-00300,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700300,Jefferson,11,A,OG,1,02S,14W,SB,09,Jefferson,34.02630782,-118.2964106,gps,83,N,N,Y, ,,,
1,037-00301,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700301,Jefferson,13,A,WF,1,02S,14W,SB,09,Jefferson,34.02630389,-118.2964571,gps,83,N,N,Y, ,,,
1,037-00302,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700302,Jefferson,15,A,OG,1,02S,14W,SB,09,Jefferson,34.02630371,-118.296502,gps,83,N,N,Y, ,,,
1,037-00303,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700303,Jefferson,16,A,OG,1,02S,14W,SB,09,Jefferson,34.02630748,-118.2965277,gps,83,N,N,Y, ,,,
1,037-00304,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700304,Jefferson,17,A,OG,1,02S,14W,SB,09,Jefferson,34.02630546,-118.2965513,gps,83,N,N,Y, ,,,
1,037-00307,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700307,Fourth Avenue,1,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.03958155,-118.3209395,gps,83,N,N,Y, ,,,
1,037-00308,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700308,Fourth Avenue,2,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03960009,-118.3209364,gps,83,N,N,Y, ,,,
1,037-00309,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700309,Fourth Avenue,3,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03956248,-118.3209398,gps,83,N,N,Y, ,,,
1,037-00311,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700311,Good Shepherd,5A,I,OG,35,01S,14W,SB,06,Good Shepherd,34.03962215,-118.3208471,gps,83,N,N,Y, ,,,
1,037-00313,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700313,Fourth Avenue,8,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03961949,-118.320937,gps,83,N,N,Y, ,,,
1,037-00315,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700315,Fourth Avenue,9,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03961906,-118.3209144,gps,83,N,N,Y, ,,,
1,037-00316,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700316,Fourth Avenue,10,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.03961931,-118.3208698,gps,83,N,N,Y, ,,,
1,037-00317,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700317,Fourth Avenue,11,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03952093,-118.3209395,gps,83,N,N,Y, ,,,
1,037-00318,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700318,Fourth Avenue,13,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.03942653,-118.3209369,gps,83,N,N,Y, ,,,
1,037-00319,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700319,Fourth Avenue,15,I,OG,35,01S,14W,SB,03,Fourth Avenue,34.03946754,-118.3209395,gps,83,N,N,Y, ,,,
1,037-00320,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700320,Fourth Avenue,16,A,OG,35,01S,14W,SB,03,Fourth Avenue,34.03940756,-118.320939,gps,83,N,N,Y, ,,,
1,037-00322,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700322,Murphy,19,A,OG,2,02S,14W,SB,12,Murphy,34.03225766,-118.3127977,gps,83,N,N,Y, ,,,
1,037-00340,"Signal Hill Petroleum, Inc.",S3625,Seal Beach,688,03700340,Bryant,32,A,WF,11,05S,12W,SB,12,South Block,33.75355985,-118.1021303,gps,83,N,N,Y, ,,,
1,037-00369,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700369,Murphy,1,A,OG,2,02S,14W,SB,12,Murphy,34.03226152,-118.3124312,gps,83,N,N,Y, ,,,
1,037-00370,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700370,Murphy,2,A,WF,2,02S,14W,SB,12,Murphy,34.03226329,-118.3124989,gps,83,N,N,Y, ,,,
1,037-00371,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700371,Murphy,3,A,OG,2,02S,14W,SB,12,Murphy,34.03226097,-118.3125215,gps,83,N,N,Y, ,,,
1,037-00372,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700372,Murphy,4,A,OG,2,02S,14W,SB,12,Murphy,34.03226008,-118.3124761,gps,83,N,N,Y, ,,,
1,037-00373,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700373,Murphy,5,A,OG,2,02S,14W,SB,12,Murphy,34.03225997,-118.3124517,gps,83,N,N,Y, ,,,
1,037-03574,Tidelands Oil Production Co.,T2975,Wilmington,849,03703574,,UP95D,A,WF,34,04S,13W,SB,18,Fault Block IV,33.778556,-118.223597,opr,83,N,N,N, ,11/27/1938,,
1,037-03591,Tidelands Oil Production Co.,T2975,Wilmington,849,03703591,,M631D,A,OG,35,04S,13W,SB,18,Fault Block IV,33.774978,-118.218265,opr,83,N,N,N, ,,,
1,037-03640,Tidelands Oil Production Co.,T2975,Wilmington,849,03703640,,UP395D,A,OG,3,05S,13W,SB,18,Fault Block IV,33.767765,-118.225169,opr,83,N,N,N, ,,,
1,037-03648,Tidelands Oil Production Co.,T2975,Wilmington,849,03703648,,UP468RD,A,OG,3,05S,13W,SB,18,Fault Block IV,33.763726,-118.223314,opr,83,N,N,N, ,,,
1,037-03682,"Warren E&P, Inc.",W0325,Wilmington,849,03703682,WTU,1595,A,OG,33,04S,13W,SB,03,Fault Block I,33.78186222,-118.2499701,gps,83,N,N,N, ,,,
1,037-03695,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703695,,SC-23,A,OG,2,05S,13W,SB,33,Fault Block V,33.77373881,-118.2065554,gps,83,N,N,N, ,,,
1,037-03696,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703696,,SC-24,I,WF,35,04S,13W,SB,33,Fault Block V,33.77728284,-118.2065411,gps,83,N,N,N, ,,,
1,037-03697,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703697,,SC-25,A,OG,35,04S,13W,SB,33,Fault Block V,33.77712821,-118.2065333,gps,83,N,N,N, ,,,
1,037-03698,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703698,,SC-26,I,WF,35,04S,13W,SB,33,Fault Block V,33.77852556,-118.2065413,gps,83,N,N,Y, ,,,
1,037-03699,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703699,,SC-27,A,OG,35,04S,13W,SB,33,Fault Block V,33.77707124,-118.2065368,gps,83,N,N,N, ,,,
1,037-03700,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703700,,SC-29,A,OG,35,04S,13W,SB,33,Fault Block V,33.77702059,-118.2065324,gps,83,N,N,N, ,,,
1,037-03701,Tidelands Oil Production Co.,T2975,Wilmington,849,03703701,,M709E,I,OG,35,04S,13W,SB,33,Fault Block V,33.780367,-118.211511,opr,83,N,N,Y, ,,,
1,037-03702,Tidelands Oil Production Co.,T2975,Wilmington,849,03703702,,M710E,A,OG,35,04S,13W,SB,33,Fault Block V,33.781224,-118.210787,opr,83,N,N,N, ,,,
1,037-03703,Tidelands Oil Production Co.,T2975,Wilmington,849,03703703,,M711E,I,OG,35,04S,13W,SB,33,Fault Block V,33.780166,-118.209978,opr,83,N,N,Y, ,,,
1,037-03708,Tidelands Oil Production Co.,T2975,Wilmington,849,03703708,,M725E,A,OG,35,04S,13W,SB,33,Fault Block V,33.779127,-118.208343,opr,83,N,N,N, ,,,
1,037-03723,Tidelands Oil Production Co.,T2975,Wilmington,849,03703723,,M900E,I,OG,35,04S,13W,SB,33,Fault Block V,33.785882,-118.210053,opr,83,N,N,N, ,,,
1,037-03724,Tidelands Oil Production Co.,T2975,Wilmington,849,03703724,,M901E,I,OG,35,04S,13W,SB,33,Fault Block V,33.785144,-118.207178,opr,83,N,N,Y, ,05/10/1964,,
1,037-03726,Tidelands Oil Production Co.,T2975,Wilmington,849,03703726,,562-W,I,WF,35,04S,13W,SB,33,Fault Block V,33.785205,-118.207178,opr,83,N,N,Y, ,,,
1,037-03727,Tidelands Oil Production Co.,T2975,Wilmington,849,03703727,,M904E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785235,-118.207178,opr,83,N,N,Y, ,,,
1,037-03729,Tidelands Oil Production Co.,T2975,Wilmington,849,03703729,,M906E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785296,-118.207178,opr,83,N,N,Y, ,,,
1,037-03730,Tidelands Oil Production Co.,T2975,Wilmington,849,03703730,,M907E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785334,-118.207178,opr,83,N,N,Y, ,,,
1,037-03732,Tidelands Oil Production Co.,T2975,Wilmington,849,03703732,,M909E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785395,-118.207178,opr,83,N,N,Y, ,,,
1,037-03734,Tidelands Oil Production Co.,T2975,Wilmington,849,03703734,,M911E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785455,-118.207178,opr,83,N,N,Y, ,,,
1,037-03740,Tidelands Oil Production Co.,T2975,Wilmington,849,03703740,,M953E,A,OG,35,04S,13W,SB,33,Fault Block V,33.784944,-118.206832,opr,83,N,N,Y, ,,,
1,037-03741,Tidelands Oil Production Co.,T2975,Wilmington,849,03703741,,M954E,A,OG,35,04S,13W,SB,33,Fault Block V,33.784974,-118.206832,opr,83,N,N,Y, ,,,
1,037-03742,Tidelands Oil Production Co.,T2975,Wilmington,849,03703742,,M955E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785004,-118.206832,opr,83,N,N,Y, ,,,
1,037-03743,Tidelands Oil Production Co.,T2975,Wilmington,849,03703743,,M956E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785034,-118.206832,opr,83,N,N,Y, ,,,
1,037-03744,Tidelands Oil Production Co.,T2975,Wilmington,849,03703744,,M957E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785065,-118.206832,opr,83,N,N,Y, ,,,
1,037-03745,Tidelands Oil Production Co.,T2975,Wilmington,849,03703745,,M958E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785095,-118.206832,opr,83,N,N,Y, ,,,
1,037-03747,Tidelands Oil Production Co.,T2975,Wilmington,849,03703747,,M960E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785202,-118.206832,opr,83,N,N,Y, ,,,
1,037-03748,Tidelands Oil Production Co.,T2975,Wilmington,849,03703748,,M961E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785246,-118.206832,opr,83,N,N,Y, ,,,
1,037-00374,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700374,Murphy,6,A,OG,2,02S,14W,SB,12,Murphy,34.0322604,-118.3125703,gps,83,N,N,Y, ,,,
1,037-00375,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700375,Murphy,7,A,OG,2,02S,14W,SB,12,Murphy,34.03226187,-118.3125447,gps,83,N,N,Y, ,,,
1,037-00376,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700376,Murphy,8,I,OG,2,02S,14W,SB,12,Murphy,34.03226354,-118.3126393,gps,83,N,N,Y, ,,,
1,037-00377,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700377,Murphy,9,A,WF,2,02S,14W,SB,12,Murphy,34.03225903,-118.3125954,gps,83,N,N,Y, ,,,
1,037-00378,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700378,Murphy,11,A,OG,2,02S,14W,SB,12,Murphy,34.0322605,-118.3127054,gps,83,N,N,Y, ,,,
1,037-00379,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700379,Murphy,12,A,OG,2,02S,14W,SB,12,Murphy,34.03225984,-118.3126815,gps,83,N,N,Y, ,,,
1,037-00380,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700380,Murphy,13,A,OG,2,02S,14W,SB,12,Murphy,34.03225962,-118.3127531,gps,83,N,N,Y, ,,,
1,037-00381,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700381,Murphy,14,A,OG,2,02S,14W,SB,12,Murphy,33.76526,-118.217466,opr,83,N,N,Y, ,,,
1,037-00382,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700382,Murphy,15,I,OG,2,02S,14W,SB,12,Murphy,34.03225816,-118.3127747,gps,83,N,N,Y, ,,,
1,037-00383,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700383,Murphy,16,A,OG,2,02S,14W,SB,12,Murphy,34.03225834,-118.3128684,gps,83,N,N,Y, ,,,
1,037-00384,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700384,Murphy,17,A,OG,2,02S,14W,SB,12,Murphy,34.03225574,-118.3128463,gps,83,N,N,Y, ,,,
1,037-00385,Sentinel Peak Resources California LLC,S2641,Las Cienegas,382,03700385,Murphy,18,A,OG,2,02S,14W,SB,12,Murphy,34.032262,-118.312661,gps,83,N,N,Y, ,,,
1,037-00389,"888-5 Partners, LLC",10369,Long Beach,412,03700389,Leavell,1,A,OG,13,04S,13W,SB,06,Old,33.82020983,-118.1905427,gps,83,N,N,N, ,,,
1,037-00405,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03700405,,128,A,WF,29,04S,12W,SB,06,Old,33.79728188,-118.1563484,gps,83,N,N,N, ,,,
1,037-00419,"Signal Hill Petroleum, Inc.",S3625,Long Beach,412,03700419,Foster,1-5,I,OG,19,04S,12W,SB,06,Old,33.81090648,-118.1844593,gps,83,N,N,N, ,,,
1,037-00457,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700457,L.A. Unit,6,I,DG,32,01S,13W,SB,00,Any Area,34.03674344,-118.2621819,gps,83,N,N,Y, ,,,
1,037-00458,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700458,L.A. Unit,9,A,WF,32,01S,13W,SB,00,Any Area,34.03672867,-118.2621571,gps,83,N,N,Y, ,,,
1,037-00459,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700459,L.A. Unit,12,I,OG,32,01S,13W,SB,00,Any Area,34.03661271,-118.2619127,gps,83,N,N,Y, ,,,
1,037-00461,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700461,L.A. Unit Spring,1,I,OG,32,01S,13W,SB,00,Any Area,34.03667725,-118.2620438,gps,83,N,N,Y, ,,,
1,037-00462,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700462,L.A. Unit Venice Com,1,I,OG,32,01S,13W,SB,00,Any Area,34.03676401,-118.2622203,gps,83,N,N,Y, ,,,
1,037-00463,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700463,L.A. Unit Venice Com,2,A,OG,32,01S,13W,SB,00,Any Area,34.03675558,-118.2622035,gps,83,N,N,Y, ,,,
1,037-00464,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700464,L.A. Unit Venice Com,4,I,OG,32,01S,13W,SB,00,Any Area,34.03677417,-118.2622409,gps,83,N,N,Y, ,,,
1,037-00465,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700465,L.A. Unit Venice Com,6,I,OG,32,01S,13W,SB,00,Any Area,34.03663646,-118.2620023,gps,83,N,N,Y, ,,,
1,037-00466,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700466,L.A. Unit,11,A,OG,32,01S,13W,SB,00,Any Area,34.03667081,-118.2620763,gps,83,N,N,Y, ,,,
1,037-00467,"Nasco Petroleum, L.L.C.",N0310,Los Angeles Downtown,424,03700467,L.A. Unit Venice FW,1,A,WF,32,01S,13W,SB,00,Any Area,34.03665192,-118.2620342,gps,83,N,N,Y, ,,,
1,037-00494,Frank Knapp,K2100,Any Field,000,03700494,Knapp,3,I,OG,4,01N,17W,SB,00,Any Area,34.19833059,-118.6659929,hud,83,N,N,N, ,,,
2,037-00516,Caltico Oil Corp.,C1380,Placerita,550,03700516,Pleasant Community,1,I,WD,31,04N,15W,SB,00,Any Area,34.39383745,-118.4874743,gps,  ,N,N,N, ,09/03/1949,,
2,037-00517,Caltico Oil Corp.,C1380,Placerita,550,03700517,Sindell Community,1,I,OG,31,04N,15W,SB,00,Any Area,34.39317926,-118.4879392,gps,  ,N,N,N, ,08/04/1949,,
1,037-00526,Southern California Gas Company,S4700,Montebello,478,03700526,Mgs,12-17,I,OG,2,02S,12W,SB,06,West,34.02650572,-118.1100864,gps,83,N,N,Y, ,,,
1,037-00527,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03700527,LAI 1,279,A,WF,17,02S,14W,SB,00,Any Area,33.99645252,-118.3679804,gps,83,N,N,Y, ,,,
1,037-00528,Sentinel Peak Resources California LLC,S2641,Inglewood,324,03700528,Vickers 2,31,I,OG,7,02S,14W,SB,00,Any Area,34.00785214,-118.383977,gps,83,N,N,N, ,,,
1,037-03750,Tidelands Oil Production Co.,T2975,Wilmington,849,03703750,,M963E,A,OG,35,04S,13W,SB,33,Fault Block V,33.785403,-118.206832,opr,83,N,N,Y, ,,,
1,037-03752,Tidelands Oil Production Co.,T2975,Wilmington,849,03703752,,M970E,I,OG,35,04S,13W,SB,33,Fault Block V,33.785458,-118.206832,opr,83,N,N,Y, ,,,
1,037-03753,Tidelands Oil Production Co.,T2975,Wilmington,849,03703753,,578-W,I,WF,35,04S,13W,SB,33,Fault Block V,33.785488,-118.206832,opr,83,N,N,Y, ,,,
1,037-03786,"Warren E&P, Inc.",W0325,Wilmington,849,03703786,NWU,10-59,I,WF,27,04S,13W,SB,15,Fault Block III,33.7907989,-118.2289046,gps,83,N,N,N, ,,,
1,037-03789,"O'Donnell Oil, LLC",O0715,Wilmington,849,03703789,Wallace ,63,A,OG,5,05S,13W,SB,03,Fault Block I,33.77000184,-118.2635105,gps,83,N,N,N, ,,,
1,037-03811,"Warren E&P, Inc.",W0325,Wilmington,849,03703811,WTU,1547,I,WF,33,04S,13W,SB,03,Fault Block I,33.77995079,-118.2528639,gps,83,N,N,N, ,,,
1,037-03815,"Warren E&P, Inc.",W0325,Wilmington,849,03703815,WTU,1519,I,OG,33,04S,13W,SB,03,Fault Block I,33.77889769,-118.2487805,gps,83,N,N,N, ,,,
1,037-03833,"Warren E&P, Inc.",W0325,Wilmington,849,03703833,WTU,1414,A,OG,33,04S,13W,SB,03,Fault Block I,33.77647307,-118.253463,gps,83,N,N,N, ,,,
1,037-03834,"Warren E&P, Inc.",W0325,Wilmington,849,03703834,WTU,1470,A,OG,33,04S,13W,SB,03,Fault Block I,33.77681041,-118.2539224,gps,83,N,N,N, ,,,
1,037-03851,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703851,,S-301,A,OG,35,04S,13W,SB,39,Fault Block VI,33.77630252,-118.2065329,gps,83,N,N,N, ,,,
1,037-03852,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703852,,S-302,A,OG,35,04S,13W,SB,39,Fault Block VI,33.77634205,-118.2065299,gps,83,N,N,N, ,,,
1,037-03853,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703853,,S-303,A,OG,35,04S,13W,SB,39,Fault Block VI,33.7796298,-118.2065578,gps,83,N,N,N, ,,,
1,037-03854,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703854,,S-304,A,WF,35,04S,13W,SB,39,Fault Block VI,33.77951652,-118.2065594,gps,83,N,N,Y, ,,,
1,037-03855,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703855,,S-305,I,OG,35,04S,13W,SB,39,Fault Block VI,33.77685749,-118.206541,gps,83,N,N,Y, ,,,
1,037-03856,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703856,N-3-C,S-306,A,WF,35,04S,13W,SB,39,Fault Block VI,33.77935361,-118.2065562,gps,83,N,N,Y, ,,,
1,037-03857,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703857,N-3-C,S-307,A,WF,35,04S,13W,SB,39,Fault Block VI,33.77937927,-118.206554,gps,83,N,N,Y, ,,,
1,037-03858,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703858,,S-308,A,OG,35,04S,13W,SB,39,Fault Block VI,33.780794,-118.206604,opr,83,N,N,N, ,,,
1,037-03859,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703859,,S-309,A,OG,35,04S,13W,SB,39,Fault Block VI,33.77954797,-118.2065649,gps,83,N,N,N, ,,,
1,037-03860,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703860,,S-310,A,OG,35,04S,13W,SB,39,Fault Block VI,33.77959325,-118.2065627,gps,83,N,N,N, ,,,
1,037-03861,"California Resources Long Beach, Inc.",C0883,Wilmington,849,03703861,N-3-C,S-004,I,WF,35,04S,13W,SB,39,Fault Block VI,33.77517496,-118.2065067,gps,83,N,N,Y, ,,,
1,037-03864,"Warren E&P, Inc.",W0325,Wilmington,849,03703864,NWU,12-1,I,OG,28,04S,13W,SB,06,Fault Block II,33.78914035,-118.2411824,gps,83,N,N,Y, ,,,
1,037-03865,"Warren E&P, Inc.",W0325,Wilmington,849,03703865,NWU,13-2,A,OG,28,04S,13W,SB,06,Fault Block II,33.79081006,-118.2398895,gps,83,N,N,N, ,,,
1,037-03867,"Warren E&P, Inc.",W0325,Wilmington,849,03703867,NWU,15-4,I,WF,33,04S,13W,SB,06,Fault Block II,33.78896171,-118.2422942,gps,83,N,N,N, ,,,
1,037-03870,"Warren E&P, Inc.",W0325,Wilmington,849,03703870,NWU,20-9,I,OG,33,04S,13W,SB,06,Fault Block II,33.78622966,-118.2410026,gps,83,N,N,Y, ,,,
1,037-03871,"Warren E&P, Inc.",W0325,Wilmington,849,03703871,NWU,21-10,I,OG,33,04S,13W,SB,06,Fault Block II,33.78653547,-118.2415393,gps,83,N,N,N, ,,,
1,037-03874,"Warren E&P, Inc.",W0325,Wilmington,849,03703874,NWU,24-14,I,OG,33,04S,13W,SB,06,Fault Block II,33.78285493,-118.2413756,gps,83,N,N,N, ,,,
